gtm,year,game_date,era_cum,h_cum,hr_cum,er_cum,so_cum
79,2023,2023-06-27,3.88,673,81,305,701
80,2023,2023-06-28,3.92,685,81,311,709
81,2023,2023-06-29,3.9,688,82,313,713
82,2023,2023-06-30,3.89,697,83,316,721
83,2023,2023-07-01,3.89,701,86,320,727
84,2023,2023-07-02,3.94,712,88,327,733
85,2023,2023-07-03,3.96,722,88,333,745
86,2023,2023-07-04,3.98,735,90,339,754
87,2023,2023-07-05,3.94,742,90,339,763
88,2023,2023-07-07,3.95,751,92,344,771
89,2023,2023-07-08,3.94,760,93,347,780
90,2023,2023-07-09,3.9,767,93,347,790
91,2023,2023-07-14,3.9,775,94,351,798
92,2023,2023-07-15,3.86,782,95,352,804
93,2023,2023-07-16,3.85,790,95,355,811
94,2023,,3.83,794,97,357,821
95,2023,2023-07-18,3.88,808,101,366,834
96,2023,2023-07-19,3.88,812,102,369,838
97,2023,2023-07-20,3.89,824,103,374,844
98,2023,2023-07-21,3.91,831,105,379,848
99,2023,2023-07-22,3.98,845,106,389,856
100,2023,2023-07-23,4.0,856,107,395,861
101,2023,2023-07-24,4.01,868,108,400,866
102,2023,2023-07-25,3.98,873,108,401,880
103,2023,2023-07-26,3.97,881,108,403,888
104,2023,2023-07-28,3.96,889,109,406,893
105,2023,2023-07-29,3.94,894,109,408,902
106,2023,2023-07-30,3.92,902,111,411,911
107,2023,2023-07-31,3.89,907,111,413,924
108,2023,2023-08-01,3.89,913,114,416,928
109,2023,2023-08-02,3.87,918,114,418,933
110,2023,2023-08-03,3.83,924,114,418,940
111,2023,2023-08-05,3.82,930,115,420,950
112,2023,2023-08-06,3.85,941,117,427,955
113,2023,2023-08-07,3.84,950,117,429,967
114,2023,2023-08-08,3.87,962,118,436,972
115,2023,2023-08-09,3.87,966,119,440,983
116,2023,2023-08-11,3.86,972,121,442,991
117,2023,2023-08-12,3.9,988,122,451,998
118,2023,2023-08-13,3.87,996,122,452,1005
119,2023,2023-08-14,3.92,1014,123,462,1017
120,2023,2023-08-15,3.89,1017,123,462,1032
121,2023,2023-08-16,3.9,1031,126,467,1038
122,2023,2023-08-18,3.9,1041,126,471,1046
123,2023,2023-08-19,3.93,1052,128,477,1054
124,2023,2023-08-20,3.89,1058,129,477,1062
125,2023,2023-08-21,3.95,1075,133,487,1071
126,2023,2023-08-22,3.95,1084,134,491,1082
127,2023,2023-08-23,3.95,1094,137,496,1093
128,2023,2023-08-25,3.96,1101,138,501,1096
129,2023,2023-08-26,3.99,1110,140,508,1105
130,2023,2023-08-27,3.99,1116,141,513,1114
131,2023,2023-08-28,3.97,1122,141,514,1128
132,2023,2023-08-29,3.95,1123,141,515,1136
133,2023,2023-08-30,3.95,1134,142,519,1146
134,2023,2023-08-31,3.93,1141,142,521,1153
135,2023,2023-09-01,3.95,1154,144,527,1158
136,2023,2023-09-02,3.97,1160,148,533,1165
137,2023,2023-09-03,3.97,1170,150,537,1170
138,2023,2023-09-04,3.97,1176,151,540,1174
139,2023,2023-09-05,4.02,1191,153,550,1182
140,2023,2023-09-06,4.05,1202,155,558,1189
141,2023,2023-09-08,4.07,1213,157,565,1199
142,2023,2023-09-09,4.05,1220,157,566,1205
143,2023,2023-09-10,4.04,1226,157,569,1217
144,2023,2023-09-11,4.02,1235,158,570,1223
145,2023,2023-09-12,4.0,1239,158,571,1232
146,2023,2023-09-13,3.99,1251,159,574,1237
147,2023,2023-09-15,3.97,1257,159,576,1243
148,2023,,4.01,1266,159,585,1253
149,2023,,4.0,1276,159,587,1261
150,2023,2023-09-17,4.01,1291,161,593,1268
151,2023,2023-09-19,4.04,1304,161,601,1272
152,2023,2023-09-20,4.07,1318,163,608,1279
153,2023,2023-09-21,4.08,1327,164,614,1284
154,2023,2023-09-22,4.06,1332,164,614,1289
155,2023,2023-09-23,4.08,1342,165,621,1298
156,2023,2023-09-24,4.06,1348,166,623,1307
157,2023,2023-09-25,4.04,1357,166,624,1314
158,2023,2023-09-26,4.04,1364,168,627,1325
159,2023,2023-09-27,4.02,1374,169,629,1336
160,2023,2023-09-29,4.03,1380,172,635,1345
161,2023,2023-09-30,4.01,1388,172,636,1351
162,2023,2023-10-01,4.02,1395,173,641,1359
1,2022,2022-04-08,4.5,9,2,5,6
2,2022,2022-04-09,3.32,14,2,7,20
3,2022,2022-04-10,2.89,25,2,9,29
4,2022,2022-04-11,3.16,35,3,13,40
5,2022,2022-04-12,2.93,40,3,15,54
6,2022,2022-04-13,2.62,45,3,16,63
7,2022,2022-04-15,2.39,48,3,17,73
8,2022,2022-04-16,2.34,56,3,19,80
9,2022,2022-04-17,2.2,62,3,20,86
10,2022,,2.27,70,3,23,95
11,2022,,2.36,78,3,26,102
12,2022,2022-04-20,2.33,87,3,28,113
13,2022,2022-04-21,2.63,99,5,34,119
14,2022,2022-04-22,2.51,105,6,35,125
15,2022,2022-04-23,2.48,112,7,37,134
16,2022,2022-04-24,2.51,119,8,40,141
17,2022,2022-04-25,2.42,124,9,41,150
18,2022,2022-04-26,2.4,129,9,43,165
19,2022,2022-04-27,2.32,136,10,44,176
20,2022,2022-04-29,2.86,158,11,57,183
21,2022,2022-04-30,2.87,169,11,60,191
22,2022,2022-05-01,3.06,181,11,67,197
23,2022,2022-05-03,3.07,186,11,70,202
24,2022,2022-05-04,3.33,197,13,79,211
25,2022,2022-05-05,3.48,209,14,86,218
26,2022,2022-05-06,3.46,215,15,89,231
27,2022,2022-05-07,3.6,229,16,96,241
28,2022,2022-05-08,3.57,235,17,99,251
29,2022,2022-05-09,3.59,246,17,103,267
30,2022,2022-05-10,3.5,256,17,104,274
31,2022,2022-05-11,3.42,260,17,105,284
32,2022,2022-05-13,3.38,266,18,107,285
33,2022,2022-05-14,3.41,275,19,111,290
34,2022,2022-05-15,3.7,292,22,124,293
35,2022,2022-05-16,3.77,303,23,130,303
36,2022,2022-05-17,3.86,315,24,137,309
37,2022,2022-05-18,3.9,323,26,142,316
38,2022,2022-05-20,3.98,334,27,149,322
39,2022,2022-05-21,3.92,340,28,151,332
40,2022,2022-05-22,4.05,357,28,160,338
41,2022,2022-05-23,4.27,375,31,173,346
42,2022,2022-05-24,4.46,393,32,185,353
43,2022,2022-05-25,4.43,398,33,188,360
44,2022,2022-05-27,4.43,407,34,192,366
45,2022,2022-05-28,4.41,412,35,195,376
46,2022,2022-05-29,4.4,420,36,199,385
47,2022,2022-05-30,4.36,425,39,202,397
48,2022,2022-05-31,4.31,434,39,205,407
49,2022,2022-06-01,4.33,444,41,210,414
50,2022,2022-06-02,4.31,451,41,213,420
51,2022,2022-06-03,4.35,459,43,219,432
52,2022,2022-06-04,4.37,465,43,224,440
53,2022,2022-06-05,4.3,470,44,225,449
54,2022,2022-06-07,4.32,478,46,230,457
55,2022,2022-06-08,4.25,484,46,231,465
56,2022,2022-06-09,4.22,494,46,234,470
57,2022,2022-06-10,4.18,500,47,236,476
58,2022,2022-06-11,4.13,513,48,237,481
59,2022,2022-06-12,4.06,518,48,237,491
60,2022,2022-06-13,4.02,524,48,239,499
61,2022,2022-06-14,3.97,532,48,240,510
62,2022,2022-06-15,3.92,536,48,241,517
63,2022,2022-06-17,3.86,538,48,241,525
64,2022,2022-06-18,3.88,546,50,246,536
65,2022,2022-06-19,3.89,554,54,250,540
66,2022,2022-06-20,3.86,563,55,252,549
67,2022,2022-06-21,3.94,575,59,261,555
68,2022,2022-06-22,3.94,582,60,265,568
69,2022,2022-06-23,3.99,592,62,272,575
70,2022,2022-06-24,3.95,598,62,273,583
71,2022,2022-06-25,3.91,603,63,274,590
72,2022,2022-06-26,3.88,617,63,276,596
73,2022,2022-06-28,3.87,627,63,279,604
74,2022,2022-06-29,3.86,636,64,282,613
75,2022,2022-07-01,3.81,642,64,282,620
76,2022,2022-07-02,3.79,650,64,285,625
77,2022,2022-07-03,3.89,667,64,296,635
78,2022,2022-07-04,3.95,678,64,304,645
79,2022,2022-07-05,3.98,687,65,310,651
80,2022,2022-07-06,3.98,695,65,314,656
81,2022,2022-07-07,3.94,703,66,315,661
82,2022,2022-07-08,3.97,712,67,321,669
83,2022,2022-07-09,3.94,715,67,322,681
84,2022,2022-07-10,3.89,721,67,322,693
85,2022,2022-07-11,3.89,731,67,326,699
86,2022,2022-07-12,3.85,739,67,326,709
87,2022,2022-07-13,3.84,747,68,329,715
88,2022,2022-07-14,3.81,760,68,331,726
89,2022,2022-07-15,3.77,766,68,331,739
90,2022,2022-07-16,3.72,771,68,331,746
91,2022,2022-07-17,3.74,780,70,336,755
92,2022,2022-07-21,3.8,790,72,345,764
93,2022,2022-07-22,3.77,798,73,346,768
94,2022,2022-07-23,3.78,805,76,350,777
95,2022,2022-07-24,3.82,817,76,357,783
96,2022,2022-07-25,3.86,828,76,364,787
97,2022,2022-07-26,3.9,833,78,371,800
98,2022,2022-07-27,3.91,841,80,376,806
99,2022,2022-07-28,3.89,844,81,378,813
100,2022,2022-07-29,3.88,850,82,381,827
101,2022,2022-07-30,3.88,860,82,385,836
102,2022,2022-07-31,3.85,864,82,385,849
103,2022,2022-08-01,3.89,875,84,393,854
104,2022,2022-08-02,3.94,888,85,402,863
105,2022,2022-08-03,3.93,894,85,405,873
106,2022,2022-08-04,3.94,902,87,410,887
107,2022,2022-08-06,3.93,912,88,413,895
108,2022,2022-08-07,3.93,921,89,417,901
109,2022,2022-08-08,3.89,926,89,417,908
110,2022,2022-08-09,3.92,937,91,423,917
111,2022,2022-08-10,3.98,953,93,433,926
112,2022,2022-08-12,3.97,963,96,436,936
113,2022,2022-08-13,3.93,968,96,436,946
114,2022,2022-08-14,3.95,979,97,442,961
115,2022,2022-08-15,3.92,985,98,443,968
116,2022,2022-08-16,3.9,990,99,444,978
117,2022,2022-08-17,3.89,996,99,447,992
118,2022,2022-08-18,3.88,1009,99,450,997
119,2022,2022-08-19,3.91,1019,102,457,1001
120,2022,2022-08-20,3.9,1031,102,460,1004
121,2022,2022-08-21,3.92,1042,105,467,1013
122,2022,2022-08-23,3.9,1049,105,468,1026
123,2022,2022-08-24,3.87,1056,105,468,1039
124,2022,2022-08-26,3.91,1065,108,477,1047
125,2022,2022-08-27,3.9,1074,108,479,1057
126,2022,2022-08-28,3.93,1085,109,487,1062
127,2022,2022-08-29,3.95,1092,110,493,1065
128,2022,2022-08-30,3.93,1101,111,494,1074
129,2022,2022-08-31,3.94,1110,111,499,1082
130,2022,2022-09-02,3.91,1115,111,500,1091
131,2022,2022-09-03,3.91,1127,112,503,1101
132,2022,2022-09-04,3.9,1136,113,506,1115
133,2022,2022-09-05,3.89,1145,115,509,1126
134,2022,2022-09-06,3.91,1153,118,515,1132
135,2022,2022-09-07,3.94,1164,120,522,1141
136,2022,,3.93,1167,120,524,1147
137,2022,,3.92,1173,120,526,1155
138,2022,2022-09-09,3.92,1178,122,530,1169
139,2022,2022-09-10,3.91,1185,122,532,1177
140,2022,2022-09-11,3.89,1197,123,534,1182
141,2022,2022-09-12,3.88,1207,123,536,1189
142,2022,2022-09-13,3.89,1217,124,541,1194
143,2022,2022-09-14,3.86,1223,124,541,1207
144,2022,2022-09-16,3.87,1232,124,546,1215
145,2022,2022-09-17,3.89,1245,125,553,1219
146,2022,2022-09-18,3.88,1251,125,556,1227
147,2022,2022-09-19,3.88,1267,125,561,1233
148,2022,2022-09-20,3.88,1277,126,564,1241
149,2022,2022-09-21,3.86,1282,127,565,1250
150,2022,2022-09-22,3.83,1292,127,565,1255
151,2022,2022-09-23,3.84,1303,128,570,1271
152,2022,2022-09-24,3.85,1310,128,575,1278
153,2022,2022-09-25,3.84,1316,128,577,1288
154,2022,2022-09-27,3.83,1324,128,579,1298
155,2022,2022-09-28,3.81,1328,129,581,1309
156,2022,2022-09-29,3.82,1335,130,585,1321
157,2022,2022-09-30,3.82,1346,130,589,1329
158,2022,2022-10-01,3.84,1358,130,597,1335
159,2022,2022-10-02,3.83,1371,130,599,1337
160,2022,2022-10-03,3.85,1379,131,606,1347
161,2022,2022-10-04,3.87,1393,132,612,1358
162,2022,2022-10-05,3.85,1397,132,613,1370
1,2021,2021-04-01,6.0,5,0,6,9
2,2021,2021-04-02,4.5,11,0,9,21
3,2021,2021-04-03,4.5,19,2,13,29
4,2021,2021-04-05,3.86,27,2,15,35
5,2021,2021-04-06,3.77,35,3,18,40
6,2021,2021-04-07,3.4,41,4,20,48
7,2021,2021-04-09,3.05,45,4,21,56
8,2021,2021-04-10,3.04,54,5,24,67
9,2021,2021-04-11,2.7,62,5,24,77
10,2021,2021-04-12,2.73,67,7,27,86
11,2021,2021-04-13,3.03,74,9,33,98
12,2021,2021-04-14,2.78,78,9,33,104
13,2021,2021-04-16,2.9,85,11,37,110
14,2021,2021-04-17,3.1,100,11,43,120
15,2021,2021-04-18,2.9,104,11,43,129
16,2021,2021-04-19,2.71,111,11,43,136
17,2021,2021-04-20,2.97,120,14,50,145
18,2021,2021-04-21,3.09,132,16,55,157
19,2021,2021-04-22,2.93,134,16,55,165
20,2021,2021-04-23,2.83,137,18,56,175
21,2021,2021-04-24,2.94,143,20,61,187
22,2021,2021-04-25,2.94,151,21,64,198
23,2021,2021-04-26,2.81,154,21,64,207
24,2021,2021-04-27,2.93,161,24,70,216
25,2021,2021-04-28,2.93,168,24,73,226
26,2021,2021-04-30,2.95,176,24,76,232
27,2021,2021-05-01,3.08,182,26,82,236
28,2021,2021-05-02,3.0,190,27,83,245
29,2021,,3.06,197,28,87,251
30,2021,,3.26,207,30,95,255
31,2021,2021-05-05,3.36,213,30,101,264
32,2021,2021-05-07,3.38,219,32,105,271
33,2021,2021-05-08,3.3,225,32,106,279
34,2021,2021-05-09,3.48,241,34,115,287
35,2021,2021-05-10,3.4,247,34,116,295
36,2021,2021-05-11,3.34,251,35,117,307
37,2021,2021-05-13,3.27,256,36,118,314
38,2021,2021-05-14,3.22,263,36,120,331
39,2021,2021-05-15,3.35,278,37,128,336
40,2021,2021-05-16,3.29,286,37,129,343
41,2021,2021-05-17,3.28,296,39,132,350
42,2021,2021-05-18,3.25,304,41,134,358
43,2021,2021-05-19,3.17,307,41,134,368
44,2021,2021-05-20,3.17,317,42,137,380
45,2021,2021-05-21,3.14,327,43,139,391
46,2021,2021-05-22,3.14,336,45,142,396
47,2021,2021-05-23,3.31,347,47,153,403
48,2021,2021-05-25,3.24,356,47,153,418
49,2021,2021-05-26,3.26,369,47,157,425
50,2021,2021-05-27,3.28,375,50,161,436
51,2021,2021-05-28,3.31,383,52,166,441
52,2021,2021-05-29,3.34,391,54,171,454
53,2021,2021-05-30,3.33,396,56,174,465
54,2021,2021-05-31,3.29,402,56,175,471
55,2021,2021-06-01,3.38,410,56,183,478
56,2021,2021-06-03,3.35,415,57,185,486
57,2021,2021-06-04,3.36,420,59,189,494
58,2021,2021-06-05,3.3,424,60,189,507
59,2021,2021-06-06,3.3,432,62,192,515
60,2021,2021-06-08,3.31,440,63,196,520
61,2021,2021-06-09,3.28,445,63,198,532
62,2021,2021-06-11,3.22,447,63,198,540
63,2021,,3.22,451,64,200,544
64,2021,,3.18,455,64,200,552
65,2021,2021-06-13,3.19,465,66,204,556
66,2021,2021-06-14,3.18,471,67,206,564
67,2021,2021-06-15,3.25,483,67,214,571
68,2021,2021-06-16,3.23,493,68,216,578
69,2021,2021-06-17,3.23,498,68,219,584
70,2021,2021-06-18,3.22,505,70,222,592
71,2021,2021-06-19,3.34,521,73,233,603
72,2021,2021-06-20,3.32,525,74,235,611
73,2021,2021-06-22,3.27,531,74,235,624
74,2021,2021-06-23,3.22,539,75,236,637
75,2021,2021-06-25,3.18,545,75,236,646
76,2021,2021-06-26,3.17,551,76,239,655
77,2021,2021-06-27,3.21,558,76,245,661
78,2021,2021-06-28,3.21,563,79,248,671
79,2021,2021-06-29,3.21,566,80,251,678
80,2021,2021-07-01,3.24,574,82,256,687
81,2021,2021-07-02,3.25,581,84,260,699
82,2021,2021-07-03,3.26,591,85,264,712
83,2021,2021-07-04,3.24,597,85,266,719
84,2021,2021-07-05,3.26,604,85,271,727
85,2021,2021-07-06,3.29,617,87,277,738
86,2021,2021-07-07,3.28,624,87,279,745
87,2021,2021-07-09,3.28,635,87,282,753
88,2021,2021-07-10,3.28,643,87,286,761
89,2021,2021-07-11,3.26,648,87,287,773
90,2021,2021-07-16,3.24,659,88,289,782
91,2021,2021-07-17,3.25,666,90,292,786
92,2021,2021-07-18,3.24,671,91,294,794
93,2021,2021-07-19,3.22,675,93,296,805
94,2021,2021-07-20,3.28,685,96,304,815
95,2021,2021-07-21,3.26,688,97,306,824
96,2021,2021-07-22,3.26,695,98,309,833
97,2021,2021-07-23,3.27,699,99,313,845
98,2021,2021-07-24,3.34,715,100,323,852
99,2021,2021-07-25,3.31,720,100,324,862
100,2021,2021-07-27,3.29,726,100,325,869
101,2021,2021-07-28,3.34,739,101,333,878
102,2021,2021-07-29,3.31,743,101,333,889
103,2021,2021-07-30,3.35,756,104,341,902
104,2021,2021-07-31,3.37,763,107,346,909
105,2021,2021-08-01,3.36,773,108,349,914
106,2021,2021-08-02,3.4,785,110,356,921
107,2021,2021-08-03,3.39,792,110,358,929
108,2021,2021-08-04,3.36,798,110,359,941
109,2021,2021-08-05,3.37,805,110,363,952
110,2021,2021-08-06,3.34,810,111,364,963
111,2021,2021-08-07,3.34,820,113,368,967
112,2021,2021-08-08,3.34,826,114,371,974
113,2021,2021-08-10,3.37,836,115,378,983
114,2021,2021-08-11,3.35,842,115,379,991
115,2021,2021-08-12,3.32,846,115,379,1005
116,2021,2021-08-13,3.33,857,116,383,1014
117,2021,2021-08-14,3.33,862,117,387,1023
118,2021,2021-08-15,3.32,870,117,389,1029
119,2021,2021-08-16,3.34,880,118,394,1041
120,2021,2021-08-17,3.33,888,119,396,1051
121,2021,2021-08-18,3.32,898,120,400,1062
122,2021,2021-08-20,3.32,904,120,403,1073
123,2021,2021-08-21,3.31,912,120,405,1082
124,2021,2021-08-22,3.29,920,120,406,1092
125,2021,2021-08-24,3.27,925,120,406,1100
126,2021,2021-08-25,3.25,935,120,407,1106
127,2021,2021-08-26,3.24,944,121,409,1113
128,2021,2021-08-27,3.26,953,123,415,1116
129,2021,2021-08-28,3.24,960,123,415,1126
130,2021,2021-08-29,3.28,972,126,424,1133
131,2021,2021-08-30,3.28,981,126,427,1141
132,2021,2021-08-31,3.3,992,127,433,1150
133,2021,2021-09-01,3.3,1001,128,436,1160
134,2021,2021-09-02,3.28,1006,128,437,1174
135,2021,2021-09-03,3.26,1014,128,438,1183
136,2021,2021-09-04,3.27,1020,130,442,1191
137,2021,2021-09-05,3.26,1026,131,445,1200
138,2021,2021-09-06,3.28,1033,134,450,1209
139,2021,2021-09-07,3.28,1044,134,453,1216
140,2021,2021-09-08,3.28,1054,135,457,1224
141,2021,2021-09-10,3.26,1056,136,458,1233
142,2021,2021-09-11,3.27,1067,136,462,1244
143,2021,2021-09-12,3.28,1077,137,467,1252
144,2021,2021-09-13,3.27,1084,137,468,1263
145,2021,2021-09-14,3.25,1087,137,469,1270
146,2021,2021-09-15,3.27,1103,138,475,1275
147,2021,2021-09-16,3.29,1117,139,482,1283
148,2021,2021-09-17,3.3,1126,140,487,1293
149,2021,2021-09-18,3.28,1131,140,487,1303
150,2021,2021-09-19,3.28,1142,142,490,1312
151,2021,2021-09-21,3.29,1155,146,495,1319
152,2021,2021-09-22,3.3,1168,147,500,1327
153,2021,2021-09-23,3.32,1176,149,506,1334
154,2021,2021-09-24,3.31,1187,149,508,1346
155,2021,2021-09-25,3.3,1198,149,510,1352
156,2021,2021-09-26,3.29,1203,150,511,1368
157,2021,2021-09-28,3.28,1211,151,514,1376
158,2021,2021-09-29,3.26,1215,151,514,1386
159,2021,2021-09-30,3.27,1227,151,518,1398
160,2021,2021-10-01,3.25,1236,151,518,1405
161,2021,2021-10-02,3.24,1247,151,520,1414
162,2021,2021-10-03,3.24,1254,151,524,1425
1,2020,2020-07-23,9.0,12,1,8,6
2,2020,2020-07-24,7.88,25,3,14,9
3,2020,2020-07-25,5.76,34,4,16,15
4,2020,2020-07-26,4.5,41,4,17,23
5,2020,2020-07-28,4.6,46,6,22,28
6,2020,2020-07-29,4.85,55,8,28,34
7,2020,2020-07-30,5.66,69,9,39,49
8,2020,2020-07-31,5.07,75,10,40,60
9,2020,2020-08-01,4.84,82,11,43,73
10,2020,2020-08-02,5.26,91,13,52,76
11,2020,2020-08-03,5.29,101,15,57,84
12,2020,2020-08-04,5.14,107,16,60,94
13,2020,2020-08-05,4.89,113,17,62,100
14,2020,2020-08-06,5.02,122,20,68,105
15,2020,2020-08-07,5.12,131,24,74,112
16,2020,2020-08-08,5.05,133,25,78,116
17,2020,2020-08-09,5.14,140,27,84,124
18,2020,2020-08-10,5.05,147,28,87,130
19,2020,2020-08-11,5.07,157,29,93,135
20,2020,2020-08-12,5.1,166,30,98,142
21,2020,2020-08-14,5.16,174,32,105,149
22,2020,2020-08-15,5.25,184,36,112,163
23,2020,2020-08-16,5.69,201,39,127,171
24,2020,2020-08-17,5.76,213,41,134,181
25,2020,2020-08-18,5.61,218,42,136,186
26,2020,2020-08-19,5.46,224,42,138,199
27,2020,2020-08-20,5.45,234,43,143,211
28,2020,2020-08-21,5.32,241,43,145,221
29,2020,2020-08-22,5.13,244,43,145,225
30,2020,2020-08-23,4.99,249,43,146,235
31,2020,2020-08-25,4.99,261,45,152,248
32,2020,,5.09,272,46,159,255
33,2020,,5.03,275,47,161,263
34,2020,2020-08-28,5.1,284,47,168,269
35,2020,2020-08-29,5.01,287,48,170,276
36,2020,2020-08-30,4.9,290,49,171,283
37,2020,2020-09-01,4.9,296,51,176,291
38,2020,2020-09-02,5.03,310,53,185,298
39,2020,2020-09-04,5.05,322,54,191,302
40,2020,2020-09-05,5.0,328,55,194,310
41,2020,2020-09-06,4.92,336,56,196,323
42,2020,2020-09-07,4.85,339,57,198,335
43,2020,2020-09-08,4.85,349,57,203,343
44,2020,2020-09-09,4.76,354,57,204,351
45,2020,2020-09-10,4.78,361,59,209,362
46,2020,,4.8,369,59,213,365
47,2020,,4.8,375,60,216,371
48,2020,2020-09-16,4.76,381,60,219,388
49,2020,2020-09-17,4.74,388,60,223,400
50,2020,2020-09-18,4.78,394,61,229,405
51,2020,2020-09-19,4.81,400,62,235,411
52,2020,2020-09-20,4.72,405,62,235,416
53,2020,2020-09-21,4.76,414,63,242,427
54,2020,2020-09-22,4.71,422,63,244,437
55,2020,2020-09-23,4.66,431,63,246,440
56,2020,2020-09-24,4.63,444,63,250,456
57,2020,,4.62,450,63,253,460
58,2020,,4.67,457,65,259,466
59,2020,2020-09-26,4.69,466,68,265,474
60,2020,2020-09-27,4.64,474,69,267,488
1,2019,2019-03-28,2.25,6,1,2,9
2,2019,2019-03-29,3.38,14,2,6,18
3,2019,2019-03-30,2.88,22,2,8,27
4,2019,2019-03-31,2.45,30,2,9,31
5,2019,2019-04-01,2.36,37,4,11,39
6,2019,2019-04-02,2.16,44,5,12,44
7,2019,2019-04-03,2.64,51,6,17,54
8,2019,2019-04-05,2.96,62,8,22,62
9,2019,2019-04-06,3.08,71,8,26,67
10,2019,2019-04-07,3.07,81,9,29,77
11,2019,2019-04-08,3.35,88,12,35,81
12,2019,2019-04-09,3.23,95,13,37,91
13,2019,2019-04-10,3.21,101,14,40,98
14,2019,2019-04-11,2.98,104,14,40,106
15,2019,2019-04-12,2.72,115,14,42,130
16,2019,2019-04-13,2.68,121,15,44,140
17,2019,2019-04-14,2.75,126,16,48,149
18,2019,2019-04-16,2.77,134,17,51,159
19,2019,2019-04-17,3.1,145,21,60,167
20,2019,2019-04-18,3.16,153,22,64,179
21,2019,2019-04-19,3.22,159,22,68,188
22,2019,2019-04-20,3.28,163,24,71,195
23,2019,2019-04-21,3.22,168,25,73,202
24,2019,2019-04-23,3.34,177,27,79,211
25,2019,2019-04-24,3.2,179,27,79,220
26,2019,2019-04-26,3.35,194,28,86,227
27,2019,2019-04-27,3.45,202,29,92,235
28,2019,2019-04-28,3.65,216,31,101,246
29,2019,2019-04-29,3.59,225,31,103,250
30,2019,2019-04-30,3.81,235,34,113,256
31,2019,2019-05-01,3.72,241,34,114,268
32,2019,2019-05-03,3.86,254,37,123,284
33,2019,2019-05-04,4.03,263,42,132,287
34,2019,2019-05-05,4.06,269,46,137,296
35,2019,2019-05-06,4.3,283,49,149,303
36,2019,2019-05-07,4.29,293,51,153,314
37,2019,2019-05-09,4.51,307,54,165,325
38,2019,2019-05-10,4.47,316,54,168,331
39,2019,2019-05-11,4.49,326,56,173,341
40,2019,2019-05-12,4.47,337,57,177,353
41,2019,2019-05-14,4.54,347,59,184,361
42,2019,2019-05-15,4.48,352,59,186,372
43,2019,2019-05-17,4.55,362,60,193,375
44,2019,2019-05-18,4.56,368,62,198,385
45,2019,2019-05-19,4.49,371,62,200,394
46,2019,2019-05-20,4.48,377,65,204,401
47,2019,2019-05-21,4.45,388,65,207,406
48,2019,2019-05-22,4.42,395,68,210,416
49,2019,2019-05-23,4.39,406,70,215,432
50,2019,2019-05-24,4.58,427,74,229,444
51,2019,2019-05-25,4.63,440,75,236,449
52,2019,2019-05-26,4.62,450,76,240,455
53,2019,2019-05-28,4.75,464,79,251,461
54,2019,2019-05-29,4.74,475,79,255,466
55,2019,2019-05-30,4.67,482,79,256,472
56,2019,2019-05-31,4.76,491,82,265,478
57,2019,2019-06-01,4.71,497,83,267,482
58,2019,2019-06-02,4.65,501,84,268,495
59,2019,2019-06-04,4.61,511,86,271,504
60,2019,2019-06-05,4.64,519,89,277,513
61,2019,2019-06-06,4.69,532,92,284,516
62,2019,2019-06-07,4.63,538,93,285,527
63,2019,2019-06-08,4.67,549,93,292,537
64,2019,2019-06-09,4.61,555,94,293,544
65,2019,2019-06-11,4.62,562,96,298,556
66,2019,2019-06-12,4.58,568,96,300,565
67,2019,2019-06-14,4.52,576,96,301,572
68,2019,2019-06-15,4.53,584,98,306,581
69,2019,2019-06-16,4.54,596,100,311,590
70,2019,2019-06-17,4.5,601,101,313,599
71,2019,2019-06-18,4.57,615,103,322,603
72,2019,2019-06-19,4.64,628,107,331,610
73,2019,2019-06-20,4.71,644,110,340,618
74,2019,2019-06-21,4.71,654,111,345,627
75,2019,2019-06-22,4.7,662,111,349,635
76,2019,2019-06-23,4.68,669,111,352,639
77,2019,2019-06-24,4.64,674,112,354,652
78,2019,2019-06-25,4.61,677,113,356,667
79,2019,2019-06-26,4.63,684,114,362,678
80,2019,2019-06-27,4.63,692,116,367,684
81,2019,2019-06-28,4.61,703,116,370,690
82,2019,2019-06-29,4.58,714,116,372,698
83,2019,2019-06-30,4.57,722,116,376,709
84,2019,2019-07-01,4.54,727,116,378,716
85,2019,2019-07-02,4.53,736,118,382,722
86,2019,2019-07-03,4.54,747,120,387,731
87,2019,2019-07-05,4.59,761,123,396,741
88,2019,2019-07-06,4.58,771,124,400,749
89,2019,2019-07-07,4.53,777,124,400,754
90,2019,2019-07-12,4.55,790,125,407,768
91,2019,2019-07-13,4.54,805,125,410,779
92,2019,2019-07-14,4.52,813,126,413,789
93,2019,,4.49,819,128,415,802
94,2019,,4.46,824,128,416,812
95,2019,2019-07-16,4.45,831,130,420,820
96,2019,2019-07-17,4.48,842,132,428,825
97,2019,2019-07-18,4.42,853,133,430,841
98,2019,2019-07-19,4.37,856,133,430,850
99,2019,2019-07-20,4.44,873,137,441,860
100,2019,2019-07-21,4.4,878,139,443,874
101,2019,2019-07-22,4.4,884,141,447,884
102,2019,2019-07-23,4.37,893,141,451,899
103,2019,2019-07-24,4.37,904,144,455,909
104,2019,2019-07-26,4.33,909,145,456,919
105,2019,2019-07-27,4.34,918,146,461,927
106,2019,2019-07-28,4.36,925,148,467,934
107,2019,2019-07-30,4.36,936,149,471,944
